Prey,Predator,edgetype,PreyGroup,PredGroup,PredStrategy,FoodSource,Reference
Ctenocalanus_vanus,Balaenoptera_borealis,0,Copepoda,MarineMammals_1,Suspension-feeder,Heterotroph,Riccialdelli_pers.com.
Drepanopus_forcipatus,Balaenoptera_borealis,0,Copepoda,MarineMammals_1,Suspension-feeder,Heterotroph,Riccialdelli_pers.com.
Neocalanus_tonsus,Balaenoptera_borealis,0,Copepoda,MarineMammals_1,Suspension-feeder,Heterotroph,Riccialdelli_pers.com.
Oithona_spp,Balaenoptera_borealis,0,Copepoda,MarineMammals_1,Suspension-feeder,Heterotroph,Riccialdelli_pers.com.
Rhincalanus_gigas,Balaenoptera_borealis,0,Copepoda,MarineMammals_1,Suspension-feeder,Heterotroph,Riccialdelli_pers.com.
Grimothea_gregaria,Balaenoptera_borealis,0,Decapoda,MarineMammals_3,Suspension-feeder,Heterotroph,GloBI
Grimothea_spinosa,Balaenoptera_borealis,0,Decapoda,MarineMammals_3,Suspension-feeder,Heterotroph,GloBI
Themisto_gaudichaudii,Balaenoptera_physalus,0,Zooplankton,MarineMammals_1,Suspension-feeder,Heterotroph,GloBI
Calanus_spp,Balaenoptera_physalus,0,Copepoda,MarineMammals_1,Suspension-feeder,Heterotroph,GloBI
Euphausia_spp,Balaenoptera_physalus,0,Zooplankton,MarineMammals_1,Suspension-feeder,Heterotroph,GloBI
Neocalanus_tonsus,Balaenoptera_physalus,0,Copepoda,MarineMammals_1,Suspension-feeder,Heterotroph,GloBI
Sprattus_fuegensis,Balaenoptera_physalus,0,Fish_Pel,MarineMammals_1,Suspension-feeder,Heterotroph,Riccialdelli_pers.com.
Clausocalanus_spp,Balaenoptera_physalus,0,Copepoda,MarineMammals_1,Suspension-feeder,Heterotroph,Riccialdelli_pers.com.
Ctenocalanus_vanus,Balaenoptera_physalus,0,Copepoda,MarineMammals_1,Suspension-feeder,Heterotroph,Riccialdelli_pers.com.
Drepanopus_forcipatus,Balaenoptera_physalus,0,Copepoda,MarineMammals_1,Suspension-feeder,Heterotroph,Riccialdelli_pers.com.
Oithona_spp,Balaenoptera_physalus,0,Copepoda,MarineMammals_1,Suspension-feeder,Heterotroph,Riccialdelli_pers.com.
Rhincalanus_gigas,Balaenoptera_physalus,0,Copepoda,MarineMammals_1,Suspension-feeder,Heterotroph,Riccialdelli_pers.com.
Grimothea_gregaria,Balaenoptera_physalus,0,Decapoda,MarineMammals_3,Suspension-feeder,Heterotroph,Encyclopedia of Life
Grimothea_spinosa,Balaenoptera_physalus,0,Decapoda,MarineMammals_3,Suspension-feeder,Heterotroph,Encyclopedia of Life
Cyrtostrombidium_sp,Balticina_africana,0,Ciliates,Cnidaria,Suspension-feeder,Heterotroph,Marina_etal_2018
Laboea_strobila,Balticina_africana,0,Ciliates,Cnidaria,Suspension-feeder,Heterotroph,Marina_etal_2018
Lohmanniella_sp,Balticina_africana,0,Ciliates,Cnidaria,Suspension-feeder,Heterotroph,Marina_etal_2018
Strobilidium_sp,Balticina_africana,0,Ciliates,Cnidaria,Suspension-feeder,Heterotroph,Marina_etal_2018
Strombidinopsis_sp,Balticina_africana,0,Ciliates,Cnidaria,Suspension-feeder,Heterotroph,Marina_etal_2018
Strombidium_spp,Balticina_africana,0,Ciliates,Cnidaria,Suspension-feeder,Heterotroph,Marina_etal_2018
Diatoms_benthic,Balticina_africana,0,Diatoms,Cnidaria,Suspension-feeder,Primary producer,Marina_etal_2018
Dinoflagellates_heterosol,Balticina_africana,0,Dinoflagellates,Cnidaria,Suspension-feeder,Heterotroph,Marina_etal_2018
Detritus,Balticina_africana,0,Non-living,Cnidaria,Suspension-feeder,Detritus,Baillon_etal_2015
Detritus,Bathybiaster_loripes,0,Non-living,Echinodermata,Deposit-feeder,Detritus,Dearborn_1977
Astrotoma_agassizii,Bathybiaster_loripes,0,Echinodermata,Echinodermata,Hunter,Heterotroph,Encyclopedia of Life
Harmothoe_sp,Bathybiaster_loripes,0,Polychaeta,Echinodermata,Hunter,Heterotroph,Encyclopedia of Life
Polyeunoa_laevis,Bathybiaster_loripes,0,Polychaeta,Echinodermata,Hunter,Heterotroph,Encyclopedia of Life
Glycera_spp,Bathyraja_albomaculata,0,Polychaeta,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2019
Tinerfe_cyanea,Bathyraja_albomaculata,0,Zooplankton,Fish_Chond,Hunter,Heterotroph,Mianzan_etal_1996
Themisto_gaudichaudii,Bathyraja_albomaculata,0,Zooplankton,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Grimothea_gregaria,Bathyraja_albomaculata,0,Decapoda,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Grimothea_spinosa,Bathyraja_albomaculata,0,Decapoda,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Thymops_birsteini,Bathyraja_albomaculata,0,Decapoda,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Dissostichus_eleginoides,Bathyraja_albomaculata,0,Fish_BenPel,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Patagonotothen_ramsayi,Bathyraja_albomaculata,0,Fish_BenPel,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Myxine_spp,Bathyraja_albomaculata,0,Fish_Demersal,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Travisia_kerguelensis,Bathyraja_albomaculata,0,Polychaeta,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2019
Iluocoetes_fimbriatus,Bathyraja_brachyurops,0,Fish_Demersal,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2019
Acanthoserolis_schythei,Bathyraja_brachyurops,0,Isopoda,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2019
Libidoclaea_granaria,Bathyraja_brachyurops,0,Decapoda,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2019
Tinerfe_cyanea,Bathyraja_brachyurops,0,Zooplankton,Fish_Chond,Hunter,Heterotroph,Mianzan_etal_1996; Bellegia_etal_2019
Themisto_gaudichaudii,Bathyraja_brachyurops,0,Zooplankton,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Doryteuthis_gahi,Bathyraja_brachyurops,0,Cephalopoda,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Enteroctopodidae,Bathyraja_brachyurops,0,Cephalopoda,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Lithodes_confundens,Bathyraja_brachyurops,0,Decapoda,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Lithodes_couesi,Bathyraja_brachyurops,0,Decapoda,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Lithodes_turkayi,Bathyraja_brachyurops,0,Decapoda,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Grimothea_gregaria,Bathyraja_brachyurops,0,Decapoda,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Cottoperca_trigloides,Bathyraja_brachyurops,0,Fish_BenPel,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Dissostichus_eleginoides,Bathyraja_brachyurops,0,Fish_BenPel,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Patagonotothen_cornucola,Bathyraja_brachyurops,0,Fish_BenPel,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Patagonotothen_elegans,Bathyraja_brachyurops,0,Fish_BenPel,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Patagonotothen_guntheri,Bathyraja_brachyurops,0,Fish_BenPel,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Patagonotothen_ramsayi,Bathyraja_brachyurops,0,Fish_BenPel,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003; Bellegia_etal_2019
Myxine_spp,Bathyraja_brachyurops,0,Fish_Demersal,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003; Bellegia_etal_2019
Micromesistius_australis,Bathyraja_brachyurops,0,Fish_Pel,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Sprattus_fuegensis,Bathyraja_brachyurops,0,Fish_Pel,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Euphausia_spp,Bathyraja_brachyurops,0,Zooplankton,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Grimothea_spinosa,Bathyraja_brachyurops,0,Decapoda,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003; Belleggia_etal_2008
Bathyraja_brachyurops,Bathyraja_brachyurops,0,Fish_Demersal,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003; Belleggia_etal_2008
Macruronus_novaezelandiae,Bathyraja_brachyurops,0,Fish_BenPel,Fish_Chond,Hunter,Heterotroph,Belleggia_etal_2008
Patagonotothen_kreffti,Bathyraja_brachyurops,0,Fish_BenPel,Fish_Chond,Hunter,Heterotroph,Belleggia_etal_2008
Genypterus_blacodes,Bathyraja_brachyurops,0,Fish_Demersal,Fish_Chond,Hunter,Heterotroph,Belleggia_etal_2008
Adelomelon_ancilla,Bathyraja_brachyurops,0,Gastropoda,Fish_Chond,Hunter,Heterotroph,Belleggia_etal_2008
Argeneuthria_varicosa,Bathyraja_brachyurops,0,Gastropoda,Fish_Chond,Hunter,Heterotroph,Belleggia_etal_2008
Odontocymbiola_magellanica,Bathyraja_brachyurops,0,Gastropoda,Fish_Chond,Hunter,Heterotroph,Belleggia_etal_2008
Aglaophamus_virginis,Bathyraja_brachyurops,0,Polychaeta,Fish_Chond,Hunter,Heterotroph,Belleggia_etal_2008
Lumbrineridae,Bathyraja_brachyurops,0,Polychaeta,Fish_Chond,Hunter,Heterotroph,Belleggia_etal_2008
Maldanidae,Bathyraja_brachyurops,0,Polychaeta,Fish_Chond,Hunter,Heterotroph,Belleggia_etal_2008; Bellegia_etal_2019
Nephtys_sp,Bathyraja_brachyurops,0,Polychaeta,Fish_Chond,Hunter,Heterotroph,Belleggia_etal_2008
Pagurus_comptus,Bathyraja_cousseauae,0,Decapoda,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014
Pagurus_forceps,Bathyraja_cousseauae,0,Decapoda,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014
Neoserolis_exigua,Bathyraja_cousseauae,0,Isopoda,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014
Acanthoserolis_schythei,Bathyraja_cousseauae,0,Isopoda,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014
Tinerfe_cyanea,Bathyraja_griseocauda,0,Zooplankton,Fish_Chond,Hunter,Heterotroph,Mianzan_etal_1996
Doryteuthis_gahi,Bathyraja_griseocauda,0,Cephalopoda,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Grimothea_gregaria,Bathyraja_griseocauda,0,Decapoda,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Grimothea_spinosa,Bathyraja_griseocauda,0,Decapoda,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Thymops_birsteini,Bathyraja_griseocauda,0,Decapoda,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Cottoperca_trigloides,Bathyraja_griseocauda,0,Fish_BenPel,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Dissostichus_eleginoides,Bathyraja_griseocauda,0,Fish_BenPel,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Patagonotothen_cornucola,Bathyraja_griseocauda,0,Fish_BenPel,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Patagonotothen_elegans,Bathyraja_griseocauda,0,Fish_BenPel,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Patagonotothen_guntheri,Bathyraja_griseocauda,0,Fish_BenPel,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Patagonotothen_ramsayi,Bathyraja_griseocauda,0,Fish_BenPel,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Bathyraja_griseocauda,Bathyraja_griseocauda,0,Fish_Demersal,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Bathyraja_multispinis,Bathyraja_griseocauda,0,Fish_Demersal,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Bathyraja_scaphiops,Bathyraja_griseocauda,0,Fish_Demersal,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Myxine_spp,Bathyraja_griseocauda,0,Fish_Demersal,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Psammobatis_rudis,Bathyraja_griseocauda,0,Fish_Demersal,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Micromesistius_australis,Bathyraja_griseocauda,0,Fish_Pel,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Sprattus_fuegensis,Bathyraja_griseocauda,0,Fish_Pel,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Euphausia_spp,Bathyraja_griseocauda,0,Zooplankton,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003
Themisto_gaudichaudii,Bathyraja_griseocauda,0,Zooplankton,Fish_Chond,Hunter,Heterotroph,Brickle_etal_2003; Bellegia_etal_2014
Pagurus_comptus,Bathyraja_griseocauda,0,Decapoda,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014
Pagurus_forceps,Bathyraja_griseocauda,0,Decapoda,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014
Libidoclaea_granaria,Bathyraja_griseocauda,0,Decapoda,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014
Macruronus_novaezelandiae,Bathyraja_griseocauda,0,Fish_BenPel,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014
Genypterus_blacodes,Bathyraja_griseocauda,0,Fish_Demersal,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014
Odontocymbiola_magellanica,Bathyraja_griseocauda,0,Gastropoda,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014
Neoserolis_exigua,Bathyraja_griseocauda,0,Isopoda,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014
Acanthoserolis_schythei,Bathyraja_griseocauda,0,Isopoda,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014
Maldanidae,Bathyraja_macloviana,0,Polychaeta,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2019
Travisia_kerguelensis,Bathyraja_macloviana,0,Polychaeta,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2019
Glycera_spp,Bathyraja_macloviana,0,Polychaeta,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2019
Lumbrineridae,Bathyraja_macloviana,0,Polychaeta,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2019
Nephtys_sp,Bathyraja_macloviana,0,Polychaeta,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2019
Tinerfe_cyanea,Bathyraja_macloviana,0,Zooplankton,Fish_Chond,Hunter,Heterotroph,Mianzan_etal_1996
Nicolea_chilensis,Bathyraja_macloviana,0,Polychaeta,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2019
Pista_spp,Bathyraja_macloviana,0,Polychaeta,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2019
Terebellides_malvinensis,Bathyraja_macloviana,0,Polychaeta,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2019
Thelepus_sp,Bathyraja_macloviana,0,Polychaeta,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2019
Libidoclaea_granaria,Bathyraja_multispinis,0,Decapoda,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014
Thymops_birsteini,Bathyraja_multispinis,0,Decapoda,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014
Grimothea_spinosa,Bathyraja_multispinis,0,Decapoda,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014
Pagurus_comptus,Bathyraja_multispinis,0,Decapoda,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014
Neoserolis_exigua,Bathyraja_multispinis,0,Isopoda,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014
Acanthoserolis_schythei,Bathyraja_multispinis,0,Isopoda,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014
Nicolea_chilensis,Bathyraja_multispinis,0,Polychaeta,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014
Pista_spp,Bathyraja_multispinis,0,Polychaeta,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014
Terebellides_malvinensis,Bathyraja_multispinis,0,Polychaeta,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014
Thelepus_sp,Bathyraja_multispinis,0,Polychaeta,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014
Themisto_gaudichaudii,Bathyraja_scaphiops,0,Zooplankton,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014
Patagonotothen_cornucola,Bathyraja_scaphiops,0,Fish_BenPel,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014
Patagonotothen_elegans,Bathyraja_scaphiops,0,Fish_BenPel,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014
Patagonotothen_guntheri,Bathyraja_scaphiops,0,Fish_BenPel,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014
Patagonotothen_ramsayi,Bathyraja_scaphiops,0,Fish_BenPel,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014
Patagonotothen_kreffti,Bathyraja_scaphiops,0,Fish_BenPel,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014
Neoserolis_exigua,Bathyraja_scaphiops,0,Isopoda,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014
Acanthoserolis_schythei,Bathyraja_scaphiops,0,Isopoda,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014
Detritus,Boccardia_sp,0,Non-living,Polychaeta,Deposit-feeder,Detritus,Jumars_etal_2015
Orbiniidae,Boccardia_sp,0,Polychaeta,Polychaeta,Hunter,Heterotroph,Encyclopedia of Life
Bacteria,Boccardia_sp,0,Bacteria,Polychaeta,Deposit-feeder,Bacteria,GloBI
Diatoms_benthic,Boccardia_sp,0,Diatoms,Polychaeta,Deposit-feeder,Primary producer,GloBI
Diatoms_centric,Boccardia_sp,0,Diatoms,Polychaeta,Deposit-feeder,Primary producer,GloBI
Diatoms_pennate,Boccardia_sp,0,Diatoms,Polychaeta,Deposit-feeder,Primary producer,GloBI
Foraminifera,Boccardia_sp,0,Foraminifera,Polychaeta,Deposit-feeder,Primary producer,GloBI
Diatoms_centric,Bryozoa,0,Diatoms,Bryozoa,Suspension-feeder,Primary producer,Riisgard&Manriquez_1997
Diatoms_pennate,Bryozoa,0,Diatoms,Bryozoa,Suspension-feeder,Primary producer,Riisgard&Manriquez_1997
Dinoflagellates_heterosol,Bryozoa,0,Dinoflagellates,Bryozoa,Suspension-feeder,Heterotroph,Riisgard&Manriquez_1997
Detritus,Caecianiropsis_ectiformis,0,Non-living,Isopoda,Deposit-feeder,Detritus,Doti_pers.com.
Cyrtostrombidium_sp,Calanus_spp,0,Ciliates,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006
Laboea_strobila,Calanus_spp,0,Ciliates,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006
Lohmanniella_sp,Calanus_spp,0,Ciliates,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006
Strobilidium_sp,Calanus_spp,0,Ciliates,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006
Strombidinopsis_sp,Calanus_spp,0,Ciliates,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006
Strombidium_spp,Calanus_spp,0,Ciliates,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006
Diatoms_pennate,Calanus_spp,0,Diatoms,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006
Rhizosolenia_crassa,Calanus_spp,0,Diatoms,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006
Diatoms_benthic,Calanus_spp,0,Diatoms,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006
Azadinium_sp,Calanus_spp,0,Dinoflagellates,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006
Dinoflagellates_heterosol,Calanus_spp,0,Dinoflagellates,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006
Gymnodinium_sp,Calanus_spp,0,Dinoflagellates,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006
Dictyocha_speculum,Calanus_spp,0,Silicoflagellates,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006
Detritus,Calanus_spp,0,Non-living,Copepoda,Suspension-feeder,Detritus,Atkinson_1998
Emiliania_huxleyi,Calanus_spp,0,Coccolithophorids,Copepoda,Suspension-feeder,Primary producer,Antacli_etal_2014
Phaeocystis_antarctica,Calanus_spp,0,Coccolithophorids,Copepoda,Suspension-feeder,Primary producer,Antacli_etal_2014
Bacteria,Calcarea,0,Bacteria,Porifera,Suspension-feeder,Bacteria,Leys&Eerkes-Medrano_2006
Diatoms_benthic,Calcarea,0,Diatoms,Porifera,Suspension-feeder,Bacteria,Leys&Eerkes-Medrano_2006
Diatoms_centric,Calcarea,0,Diatoms,Porifera,Suspension-feeder,Bacteria,Leys&Eerkes-Medrano_2006
Diatoms_pennate,Calcarea,0,Diatoms,Porifera,Suspension-feeder,Bacteria,Leys&Eerkes-Medrano_2006
Azadinium_sp,Calcarea,0,Dinoflagellates,Porifera,Suspension-feeder,Primary producer,Ruppert_etal_2004
Dinoflagellates_heterosol,Calcarea,0,Dinoflagellates,Porifera,Suspension-feeder,Primary producer,Ruppert_etal_2004
Foraminifera,Calcarea,0,Foraminifera,Porifera,Suspension-feeder,Heterotroph,Ruppert_etal_2004
Synechococcus_sp,Calcarea,0,Picophytoplankton,Porifera,Suspension-feeder,Primary producer,Ruppert_etal_2004
Dictyocha_speculum,Calcarea,0,Silicoflagellates,Porifera,Suspension-feeder,Primary producer,Ruppert_etal_2004
Bryozoa,Callochiton_puniceus,0,Bryozoa,Polyplacophora,Grazer,Heterotroph,Urteaga_pers.com.
Detritus,Callochiton_puniceus,0,Non-living,Polyplacophora,Deposit-feeder,Detritus,Urteaga_pers.com.
Detritus,Campanularia_sp,0,Non-living,Cnidaria,Suspension-feeder,Detritus,Encyclopedia of Life
Diatoms_benthic,Campylaspis_spp,0,Diatoms,Cumacea,Suspension-feeder,Primary producer,Blazewicz-Paszkowycz&Ligowski_2002
Diatoms_centric,Campylaspis_spp,0,Diatoms,Cumacea,Suspension-feeder,Primary producer,Blazewicz-Paszkowycz&Ligowski_2002
Diatoms_pennate,Campylaspis_spp,0,Diatoms,Cumacea,Suspension-feeder,Primary producer,Blazewicz-Paszkowycz&Ligowski_2002
Necromass,Campylaspis_spp,0,Non-living,Cumacea,Scavenger,Necromass,Blazewicz-Paszkowycz&Ligowski_2002
Calanus_spp,Campylaspis_spp,0,Copepoda,Cumacea,Hunter,Heterotroph,Blazewicz-Paszkowycz&Ligowski_2002
Clausocalanus_spp,Campylaspis_spp,0,Copepoda,Cumacea,Hunter,Heterotroph,Blazewicz-Paszkowycz&Ligowski_2002
Ctenocalanus_vanus,Campylaspis_spp,0,Copepoda,Cumacea,Hunter,Heterotroph,Blazewicz-Paszkowycz&Ligowski_2002
Drepanopus_forcipatus,Campylaspis_spp,0,Copepoda,Cumacea,Hunter,Heterotroph,Blazewicz-Paszkowycz&Ligowski_2002
Neocalanus_tonsus,Campylaspis_spp,0,Copepoda,Cumacea,Hunter,Heterotroph,Blazewicz-Paszkowycz&Ligowski_2002
Detritus,Campylonotus_vagans,0,Non-living,Decapoda,Suspension-feeder,Detritus,Lovrich_pers.com.
Themisto_gaudichaudii,Careproctus_sp,0,Zooplankton,Fish_BenPel,Hunter,Heterotroph,GloBI
Grimothea_gregaria,Careproctus_sp,0,Decapoda,Fish_BenPel,Hunter,Heterotroph,GloBI
Pagurus_comptus,Careproctus_sp,0,Decapoda,Fish_BenPel,Hunter,Heterotroph,GloBI
Careproctus_sp,Careproctus_sp,0,Fish_BenPel,Fish_BenPel,Hunter,Heterotroph,GloBI
Detritus,Careproctus_sp,0,Non-living,Fish_BenPel,Deposit-feeder,Detritus,GloBI
Calanus_spp,Careproctus_sp,0,Copepoda,Fish_BenPel,Hunter,Heterotroph,GloBI
Convexella_magelhaenica,Ceramaster_patagonicus,0,Coral,Echinodermata,Hunter,Heterotroph,Mah_2006
Ideogorgia_laurae,Ceramaster_patagonicus,0,Coral,Echinodermata,Hunter,Heterotroph,Mah_2006
Primnoella_scotiae,Ceramaster_patagonicus,0,Coral,Echinodermata,Hunter,Heterotroph,Mah_2006
Primnoisis_antarctica,Ceramaster_patagonicus,0,Coral,Echinodermata,Hunter,Heterotroph,Mah_2006
Detritus,Chaetopterus_antarcticus,0,Non-living,Polychaeta,Deposit-feeder,Detritus,Jumars_etal_2015
Astrotoma_agassizii,Cheiraster_(Luidiaster)_gerlachei,0,Echinodermata,Echinodermata,Hunter,Heterotroph,Encyclopedia of Life
Ophiacantha_sp,Cheiraster_(Luidiaster)_gerlachei,0,Echinodermata,Echinodermata,Hunter,Heterotroph,Encyclopedia of Life
Ophiacantha_vivipara,Cheiraster_(Luidiaster)_gerlachei,0,Echinodermata,Echinodermata,Hunter,Heterotroph,Encyclopedia of Life
Detritus,Cheiraster_(Luidiaster)_gerlachei,0,Non-living,Echinodermata,Deposit-feeder,Detritus,Encyclopedia of Life
Detritus,Cirratulidae,0,Non-living,Polychaeta,Deposit-feeder,Detritus,Jumars_etal_2015
Foraminifera,Cirratulidae,0,Foraminifera,Polychaeta,Deposit-feeder,Primary producer,GloBI
Diatoms_benthic,Cladodactyla_crocea,0,Diatoms,Echinodermata,Deposit-feeder,Primary producer,Hernandez_1981
Diatoms_centric,Cladodactyla_crocea,0,Diatoms,Echinodermata,Deposit-feeder,Primary producer,Hernandez_1981
Diatoms_pennate,Cladodactyla_crocea,0,Diatoms,Echinodermata,Deposit-feeder,Primary producer,Hernandez_1981
Detritus,Clathria_spp,0,Non-living,Porifera,Suspension-feeder,Detritus,GATEWAy
Cyrtostrombidium_sp,Clausocalanus_spp,0,Ciliates,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006
Laboea_strobila,Clausocalanus_spp,0,Ciliates,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006
Lohmanniella_sp,Clausocalanus_spp,0,Ciliates,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006
